"Gene","p.EMMAX","p.LM","Neg.log10.p.EMMAX","Neg.log10.p.LM","Beta.EMMAX","Beta.LM","Allele.freq","Description","Temperature"
"AT1G27110",0.991225718212908,0.0322507627818927,0.00382743833795455,1.49146000915122,-0.0104853863318155,3.23392523427249,0.172032193158954,"Tetratricopeptide repeat (TPR)-like superfamily protein;(source:Araport11)","10°C"
"AT1G27135",0.571310290590188,0.52146194558792,0.243127953243347,0.282777379326036,-0.786356356680866,-1.4203683636078,0.0714285714285714,"Encodes a Maternally expressed gene (MEG) family protein","10°C"
"AT1G27150",0.6966570816499,0.0874096874112882,0.156980943845729,1.0584404328562,0.318872983767758,2.1787263456223,0.723340040241449,"Tetratricopeptide repeat (TPR)-like superfamily protein;(source:Araport11)","10°C"
"AT1G27180",0.892259042245333,0.0138252079514837,0.0495090421648446,1.85932832754568,-0.115810938346305,-2.8069660613472,0.517102615694165,"disease resistance protein (TIR-NBS-LRR class);(source:Araport11)","10°C"
"AT1G27220",0.988692235358368,0.00452815566623682,0.00493887653896917,2.34407865164628,0.0139199722020523,-3.8632712040819,0.22635814889336,"paired amphipathic helix repeat-containing protein;(source:Araport11)","10°C"
"AT1G27250",0.989530424758315,2.24362688351669e-05,0.00457084814630171,4.64904936484143,-0.0181172105281735,7.61597694593112,0.112676056338028,"Paired amphipathic helix (PAH2) superfamily protein;(source:Araport11)","10°C"
"AT1G27270",0.959849140800076,0.692642331987842,0.0177970195296715,0.159490969346022,0.0403335924189825,-0.474455834666603,0.345070422535211,"Paired amphipathic helix (PAH2) superfamily protein;(source:Araport11)","10°C"
"AT1G27490",0.282216480812141,1.26388374328586e-06,0.549417628013371,5.8982928722336,-1.16129556462436,6.68743609707405,0.215291750503018,"F-box and associated interaction domains-containing protein;(source:Araport11)","10°C"
"AT1G27540",0.195200594732235,6.56728129504032e-13,0.709518863469867,12.1826143812657,1.27172395005503,9.90184287340445,0.212273641851107,"Involved in ABA-inhibited seed germination and seedling growth including modulation of ROS homeostasis in roots.","10°C"
"AT1G27550",0.447937783277596,8.89924119593657e-17,0.348782303536778,16.0506470223963,0.663057899253237,10.4407162407335,0.275653923541247,"F-box family protein;(source:Araport11)","10°C"
"AT1G27570",0.984279351226367,0.3768828477426,0.00688162567607453,0.42379362721011,0.0235674783147767,1.7067808860818,0.096579476861167,"phosphatidylinositol 3- and 4-kinase family protein;(source:Araport11)","10°C"
"AT1G27610",0.662719961850169,2.04644172075176e-14,0.178669947787036,13.6890006188254,0.381180985998876,8.63982230378521,0.45271629778672,"hypothetical protein;(source:Araport11)","10°C"
"AT1G27870",0.578029067379329,0.367856743630243,0.238050321639966,0.434321277967119,-0.468736235056712,1.03255208319712,0.450704225352113,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein;(source:Araport11)","10°C"
"AT1G27920",0.912562217507821,0.000549266476841827,0.0397375161326583,3.26021690628883,-0.0899861070996265,4.11339666422693,0.353118712273642,"microtubule-associated protein 65-8;(source:Araport11)","10°C"
"AT1G28000",0.52647494950226,0.00394967638198635,0.278622288394469,2.40343848697486,-0.759808242876836,-4.90002977026216,0.128772635814889,"Pentatricopeptide repeat (PPR) superfamily protein;(source:Araport11)","10°C"
"AT1G28007",0.927059794303421,7.81679317031442e-06,0.0328922534514652,5.10697137917497,-0.101472420813397,7.50326395587848,0.868209255533199,NA,"10°C"
"AT1G28020",0.920561972155561,0.160803035113064,0.0359469695073411,0.793705758321299,0.0837336974834926,1.73757440873833,0.304828973843058,"Tetratricopeptide repeat (TPR)-like superfamily protein;(source:Araport11)","10°C"
"AT1G28030",0.134656134653211,8.80658057749665e-05,0.870773856249142,4.05519268688789,1.23781159851973,5.15817656673458,0.248490945674044,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;(source:Araport11)","10°C"
"AT1G28040",0.21477812475366,0.00558908139670387,0.668009953803785,2.25265956548126,1.37015605506413,4.60661119066589,0.135814889336016,"RING/U-box superfamily protein;(source:Araport11)","10°C"
"AT1G28135",0.711362481958953,1.97410427556358e-14,0.147909043715701,13.7046299108833,0.561322665084661,17.2830187658013,0.0663983903420523,"hypothetical protein;(source:Araport11)","10°C"
"AT1G28150",0.383188904015474,0.0469171774870844,0.416587075257953,1.32866812270006,0.613390097835731,2.3981998129618,0.336016096579477,"hypothetical protein;(source:Araport11)","10°C"
"AT1G28170",0.299101566488,1.14484284553924e-11,0.524181312427348,10.9412541255506,1.91763204216742,16.6039889835581,0.0563380281690141,"sulfotransferase 7;(source:Araport11)","10°C"
"AT1G28180",0.733043825290535,0.191248630092563,0.134870060129833,0.718401666999816,-0.28412588992923,-1.60084652655213,0.682092555331992,"DEAD-box ATP-dependent RNA helicase-like protein;(source:Araport11)","10°C"
"AT1G28304",0.327052187656097,0.0914143755197085,0.485382941521181,1.03898550319434,1.66373772663588,4.48998340978285,0.951710261569417,NA,"10°C"
"AT1G28306",0.12729605078888,0.65466461065229,0.895185069615801,0.183981135195056,-1.70098277003674,-0.687642031333528,0.164989939637827,"Plant self-incompatibility protein S1 family;(source:Araport11)","10°C"
"AT1G28307",0.762604645516024,0.481484278808209,0.117700553486909,0.317417888681313,0.291233221937677,0.943911833007133,0.237424547283702,NA,"10°C"
"AT1G28450",0.395864407292238,9.57049321951391e-09,0.402453544500557,8.01906568009216,0.763961338675162,7.42649668981093,0.257545271629779,"AGAMOUS-like 58;(source:Araport11)","10°C"
"AT1G28460",0.181447775477868,3.27695402052172e-18,0.741248351815086,17.4845296522318,1.93820352640521,16.5716273438013,0.0955734406438632,"AGAMOUS-like 59;(source:Araport11)","10°C"
"AT1G28500",0.641952374410243,0.274204151261217,0.192497190463937,0.561925974578627,0.63774849056416,-2.25484815233425,0.0835010060362173,"hypothetical protein (DUF626);(source:Araport11)","10°C"
"AT1G28660",0.539275049903619,0.00556610927174947,0.26818967231306,2.25444827201347,-0.459699543445878,3.16869728166349,0.458752515090543,"GDSL-motif  esterase/acyltransferase/lipase. Enzyme group with broad substrate specificity that may catalyze acyltransfer or hydrolase reactions with lipid and non-lipid substrates.","10°C"
"AT1G28670",0.23829842848533,0.318662790235235,0.622878821700543,0.496668645465591,-0.995133291118544,1.47735121481436,0.181086519114688,"Arabidopsis thaliana lipase","10°C"
"AT1G28695",0.598903500820269,0.195299849757359,0.222643148290844,0.709298090811352,0.708403161191894,2.29228105357922,0.117706237424547,"Nucleotide-diphospho-sugar transferase family protein;(source:Araport11)","10°C"
"AT1G29110",0.985079369279298,0.0672015653885058,0.00652877635379939,1.17262061040344,0.0283517454407286,-4.56458837586659,0.0553319919517103,"Cysteine proteinases superfamily protein;(source:Araport11)","10°C"
"AT1G29179",0.00668578208289043,0.129268130287081,2.17484778295442,0.888508532710311,4.0620902653735,3.29592146544595,0.0744466800804829,"cysteine/histidine-rich C1 domain protein;(source:Araport11)","10°C"
"AT1G29240",0.628731224279253,6.34306161886263e-08,0.201534971023359,7.19770106968372,0.470461651207009,8.06272895048234,0.175050301810865,"transcription initiation factor TFIID subunit, putative (DUF688);(source:Araport11)","10°C"
"AT1G29300",0.0852962410462631,0.047331898496115,1.06907010750583,1.32484607550558,2.57049587547457,4.57353371364163,0.0653923541247485,"intracellular protein transporter, putative (DUF641);(source:Araport11)","10°C"
"AT1G29350",0.30301386105022,0.429434667450433,0.51853750469922,0.367102898710455,-1.11219361573699,-1.29990183359594,0.139839034205231,"RNA polymerase II degradation factor-like protein (DUF1296);(source:Araport11)","10°C"
"AT1G29355",0.567187127233722,0.168357895980439,0.246273634374359,0.773766510399632,-0.564530618732783,2.12725298681921,0.837022132796781,"hypothetical protein;(source:Araport11)","10°C"
"AT1G29370",0.836057285210531,0.671361213575875,0.0777639644288215,0.173043752776038,0.156896845814682,-0.524011145890645,0.308853118712274,"RNA polymerase II degradation factor-like protein (DUF1296);(source:Araport11)","10°C"
"AT1G29410",0.0841084968838248,0.596784043716834,1.0751601283001,0.224182797161343,-1.97020902064125,1.04161645615106,0.0925553319919517,"Encodes phosphoribosylanthranilate isomerase which catalyzes the third step in tryptophan biosynthesis.","10°C"
"AT1G29418",0.0725611073886753,0.000850642486332084,1.1392960979281,3.07025292973535,1.35029010244717,4.00703113729317,0.340040241448692,"transmembrane protein;(source:Araport11)","10°C"
"AT1G29420",0.542761635772468,6.3042479854621e-06,0.265390857329815,5.20036671166705,0.455693658767276,5.1288661258339,0.488933601609658,"SAUR-like auxin-responsive protein family;(source:Araport11)","10°C"
"AT1G29430",0.515626377995588,1.4805024991888e-05,0.287664873465844,4.82959085515547,0.486263802002205,4.99038744547335,0.416498993963783,"SAUR762 expression is induced during pollination and expressed in pollen tubes.  SAUR62 likely functions in translation of proteins required for pollen tube development/function.","10°C"
"AT1G29440",0.492068358363346,7.34505617499541e-05,0.307974560651774,4.13400487837648,0.507315706224889,4.54149471727409,0.438631790744467,"Small Auxin Up RNA (SAUR) protein; stimulates plasma membrane (PM) H+-ATPase proton pumping activity by inhibiting PM-associated PP2C.D phosphatases, thereby increasing the PM electrochemical potential, acidifying the apoplast, and stimulating cell expansion.","10°C"
"AT1G29450",0.394410956684498,0.000109911813196368,0.404051028919663,3.95895562759215,0.626662088814615,4.44704864377443,0.425553319919517,"SAUR-like auxin-responsive protein family;(source:Araport11)","10°C"
"AT1G29460",0.43651922447803,1.22049674803049e-05,0.359996625037736,4.91346337340721,0.57937498317435,5.03868274228319,0.416498993963783,"SAUR-like auxin-responsive protein family;(source:Araport11)","10°C"
"AT1G29490",0.909519493828069,9.96701834620642e-05,0.0411879882209111,4.00143474233614,-0.144397590383608,-6.53977043230918,0.131790744466801,"SAUR-like auxin-responsive protein family;(source:Araport11)","10°C"
"AT1G29550",0.708393353835178,0.0124227830155786,0.149725522024944,1.90578110038207,-0.334289344304023,3.36219754522799,0.765593561368209,"Eukaryotic initiation factor 4E protein;(source:Araport11)","10°C"
"AT1G29560",0.608898294362054,0.00590345717114926,0.215455242483802,2.2288935831655,-0.511349819784407,4.08076110159077,0.819919517102616,"Zinc finger C-x8-C-x5-C-x3-H type family protein;(source:Araport11)","10°C"
"AT1G29570",0.691567246531982,0.0346636915364938,0.160165583627245,1.46012518863427,-0.401075948227345,3.16121286101832,0.823943661971831,"Zinc finger C-x8-C-x5-C-x3-H type family protein;(source:Araport11)","10°C"
"AT1G29580",0.494274716725922,0.250162552013087,0.306031604119938,0.601777701322414,-0.90404234216767,2.16176287416491,0.89738430583501,"mediator of RNA polymerase II transcription subunit;(source:Araport11)","10°C"
"AT1G29590",0.862533273401122,0.0513474620111313,0.064224142427703,1.28948101772982,0.219603752014575,3.37358859206696,0.87625754527163,"translation initiation factor;(source:Araport11)","10°C"
"AT1G29600",0.723243940169757,1.19534721736719e-08,0.140715196479649,7.92250592510621,-0.357791601157816,-7.68598693948371,0.228370221327968,"Zinc finger C-x8-C-x5-C-x3-H type family protein;(source:Araport11)","10°C"
"AT1G29620",0.641434624489884,0.0220070874211682,0.192847600661031,1.65743743135012,-0.424140948679397,3.2376229713331,0.795774647887324,"Cytochrome C oxidase polypeptide VIB family protein;(source:Araport11)","10°C"
"AT1G29710",0.0461878706301726,4.87927689766023e-05,1.33547205929237,4.31164453509257,-2.25475669448532,-6.12959261361536,0.17102615694165,"Tetratricopeptide repeat (TPR)-like superfamily protein;(source:Araport11)","10°C"
"AT1G29780",0.271903305599259,0.728721784651338,0.565585512549349,0.137438247337495,-0.991849353103141,0.495523704595071,0.199195171026157,"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein;(source:Araport11)","10°C"
"AT1G29830",0.223592230156456,0.0012395016701109,0.650543292282959,2.90675288372516,-1.1188548800117,-3.86130725075237,0.652917505030181,"Magnesium transporter CorA-like family protein;(source:Araport11)","10°C"
"AT1G29840",0.329658180521591,1.80428182958597e-07,0.481936142698059,6.74369562451343,-0.903351521951358,-6.11490354025167,0.626760563380282,"alpha/beta-Hydrolases superfamily protein;(source:Araport11)","10°C"
"AT1G29870",0.307643881709757,0.0470582395772965,0.511951717553405,1.32736432357237,-1.48931358666825,4.51518835180038,0.932595573440644,"tRNA synthetase class II (G, H, P and S) family protein;(source:Araport11)","10°C"
"AT1G29880",0.00302488580542037,0.102736918506396,2.51929101605677,0.988273464655465,-2.33718567259095,2.24144937753465,0.778672032193159,"glycyl-tRNA synthetase / glycine-tRNA ligase;(source:Araport11)","10°C"
"AT1G29910",0.368914239984936,1.67343328828757e-10,0.433074580805938,9.77639159618704,1.53148310687977,15.9202291829866,0.0543259557344064,"member of Chlorophyll a/b-binding protein family","10°C"
"AT1G29920",0.37056444945404,1.05326451770656e-11,0.43113624758192,10.9774625460474,1.586581761618,17.2239064455426,0.0523138832997988,"Encodes lhcb1.1 a component of the LHCIIb light harvesting complex associated with photosystem II.","10°C"
"AT1G29951",0.45885818378915,0.8301519594917,0.338321518197901,0.0808424026502698,-0.6562487011715,0.249022597341074,0.408450704225352,NA,"10°C"
"AT1G29952",0.45885818378915,0.8301519594917,0.338321518197901,0.0808424026502698,-0.6562487011715,0.249022597341074,0.408450704225352,NA,"10°C"
"AT1G30000",0.631254747138591,0.000696440815766166,0.199795342895709,3.15711578444933,-0.687971061133672,-6.12603600199331,0.111670020120724,"alpha-mannosidase 3;(source:Araport11)","10°C"
"AT1G30020",0.463035840266735,0.206486674203212,0.334385392075651,0.685107970674664,0.731231793567028,2.07773851078556,0.860160965794769,"SVB family gene.","10°C"
"AT1G30140",0.819962442470435,0.542644202528607,0.086206039569202,0.265484832519924,0.201672732278926,0.697905773433007,0.45271629778672,"Myb/SANT-like DNA-binding domain protein;(source:Araport11)","10°C"
"AT1G30170",0.527201307409612,0.662799643609677,0.27802352140328,0.178617733774717,0.644795082001435,0.700923895587224,0.147887323943662,"Hypothetical protein (DUF295) of unknown function.","10°C"
"AT1G30660",0.495695412895781,0.227764394082898,0.30478509998383,0.642514167271588,1.26188128631983,2.9839863188806,0.0563380281690141,"A truncated version of Twinkle that retains only the DNA primase domain.","10°C"
"AT1G30710",0.978312305749998,0.0396287744406033,0.00952248364528148,1.40198935844838,0.0413074707838154,-4.92495836387473,0.0603621730382294,"FAD-binding Berberine family protein;(source:Araport11)","10°C"
"AT1G30740",0.740108731924674,0.535344141120013,0.130704471882574,0.271366945941254,-0.54279122627937,1.49685790970162,0.0593561368209256,"FAD-binding Berberine family protein;(source:Araport11)","10°C"
"AT1G30780",0.261275760124399,0.288559259732141,0.582900880102499,0.539764984824219,-1.04406896971268,-1.55239495771572,0.187122736418511,"F-box associated ubiquitination effector family protein;(source:Araport11)","10°C"
"AT1G30790",0.49777591430556,0.156186999964824,0.302966121261481,0.806355116927972,0.844382877442495,2.47351679869331,0.121730382293763,"F-box and associated interaction domains-containing protein;(source:Araport11)","10°C"
"AT1G30860",0.497108349728047,0.394950075692742,0.303548942130842,0.40345779860509,0.76136441410018,1.58572277352377,0.104627766599598,"RING/U-box superfamily protein;(source:Araport11)","10°C"
"AT1G30920",0.248648816114395,0.0012369307939903,0.604413604222666,2.90765459837324,1.23239964196485,5.09450441549859,0.153923541247485,"F-box family protein;(source:Araport11)","10°C"
"AT1G30925",0.055923507024215,0.212240285509353,1.252405601327,0.673172178804784,-1.72636279451145,-1.60728744960815,0.732394366197183,"F-box/associated interaction domain protein;(source:Araport11)","10°C"
